"title","views","url","id","dateCreated","lastThirty"
"Tutorials","209","https://support.procore.com/integrations/pype-closeout/tutorials","50256","Fri, 26 Apr 2019 19:43:02 GMT",4
"Tutorials","209","https://support.procore.com/integrations/stack-construction-technologies/tutorials","60002","Tue, 15 Oct 2019 15:39:38 GMT",0
"Actualizar documentos de licitación","208","https://support.procore.com/es/tutoriales/actualizar-documentos-de-licitacion","49107","Wed, 03 Apr 2019 18:06:27 GMT",0
"2020","208","https://support.procore.com/products/online/user-guide/company-level/directory/release-notes/2020","130024","Thu, 27 May 2021 00:07:32 GMT",0
"Integration by Ryvit: Setup the Ryvit Service to Connect Procore to Viewpoint® Vista™","208","https://support.procore.com/integrations/integration-by-ryvit/tutorials/setup-the-ryvit-service","23528","Fri, 25 Aug 2017 15:31:45 GMT",2
"Download a Schedule of Values PDF for a Contract in Portfolio Financials","208","https://support.procore.com/products/portfolio-financials/user-guide/contract-room/tutorials/download-a-schedule-of-values-pdf-for-a-contract-in-portfolio-financials","95107","Wed, 02 Sep 2020 17:30:25 GMT",6
"View General Conditions Insights","207","https://support.procore.com/products/online/embedded-insights/tutorials/view-general-conditions-insights","154968","Mon, 14 Mar 2022 22:16:40 GMT",19
"Schedule Task Insights","207","https://support.procore.com/integrations/procore-analytics/reports/owner-report/schedule-task-insights","124108","Tue, 30 Mar 2021 21:03:34 GMT",12
"Hours","207","https://support.procore.com/integrations/procore-analytics/reports/specialty-contractor-report/hours","124159","Tue, 30 Mar 2021 23:20:39 GMT",1
"How do I select which Viewpoint® Spectrum® jobs appear in the Select a Job Template list of the ERP Integrations tool?","207","https://support.procore.com/faq/how-to-i-select-which-viewpoint-spectrum-jobs-appear-in-the-select-a-job-template-list-of-the-erp-integrations-tool","49862","Thu, 18 Apr 2019 22:11:52 GMT",4
"Customize the Column Display in the Prequalification Tool","207","https://support.procore.com/products/online/user-guide/company-level/prequalifications/tutorials/customize-the-column-display-in-the-prequalification-tool","67032","Fri, 10 Jan 2020 00:55:34 GMT",1
"Release Notes","207","https://support.procore.com/products/online/user-guide/company-level/timecard/release-notes","604","Mon, 19 Jan 2015 22:50:49 GMT",0
"2016","207","https://support.procore.com/products/online/user-guide/project-level/reports/release-notes/2016","5715","Fri, 19 Feb 2016 00:12:06 GMT",1
"Email Specifications (Android)","207","https://support.procore.com/procore-mobile-android/user-guide/specifications-android/tutorials/email-specifications-android","8644","Wed, 22 Jun 2016 18:19:17 GMT",2
"Integration by Procore: View the Archived Vendors List for Viewpoint® Spectrum®","207","https://support.procore.com/integrations/integration-by-procore/tutorials/view-the-archived-vendors-list-for-spectrum","9761","Tue, 16 Aug 2016 21:07:48 GMT",0
"Delete an Incident Record","207","https://support.procore.com/products/online/user-guide/project-level/incidents/tutorials/delete-an-incident-record","38650","Thu, 13 Sep 2018 17:22:55 GMT",1
"Unlock Bids in a Sealed Bid Room in Portfolio Financials","206","https://support.procore.com/products/portfolio-financials/user-guide/bid-room/tutorials/unlock-bids-in-a-sealed-bid-room-in-portfolio-financials","86745","Fri, 19 Jun 2020 22:31:56 GMT",3
"Prime Contract Change Order Requests","206","https://support.procore.com/integrations/procore-analytics/reports/financials-report/prime-contract-change-order-requests","122685","Wed, 17 Mar 2021 16:45:16 GMT",4
"Review Vendors in Portfolio Financials","206","https://support.procore.com/products/portfolio-financials/user-guide/project-page/tutorials/review-vendors-in-portfolio-financials","92782","Wed, 12 Aug 2020 01:42:02 GMT",8
"ToolWatch","206","https://support.procore.com/integrations/toolwatch","106043","Thu, 29 Oct 2020 14:39:54 GMT",4
"Release Notes","205","https://support.procore.com/products/online/user-guide/company-level/planroom/release-notes","598","Mon, 19 Jan 2015 22:39:54 GMT",0
"Release Notes","205","https://support.procore.com/products/online/user-guide/project-level/home/release-notes","1205","Wed, 11 Feb 2015 20:04:13 GMT",3
"2018","205","https://support.procore.com/products/online/user-guide/project-level/commitments/release-notes/2018","43881","Thu, 27 Dec 2018 16:11:39 GMT",4
"Delete Custom Options for Incident Fields","205","https://support.procore.com/products/online/user-guide/company-level/admin/tutorials/delete-custom-options-for-incident-fields","49117","Wed, 03 Apr 2019 18:15:11 GMT",0
"Setup Guide: OneLogin","205","https://support.procore.com/integrations/onelogin-sso/tutorials/setup-guide-onelogin","19875","Tue, 13 Jun 2017 23:58:04 GMT",3
"Edit a Milestone in Portfolio Financials","205","https://support.procore.com/products/portfolio-financials/user-guide/milestones/tutorials/edit-a-milestone-in-portfolio-financials","87396","Fri, 26 Jun 2020 19:29:24 GMT",6
"Add a Component to a Project in Portfolio Financials","204","https://support.procore.com/products/portfolio-financials/user-guide/cost-allocations/tutorials/add-a-component-to-a-project-in-portfolio-financials","92718","Tue, 11 Aug 2020 01:26:13 GMT",7
"(Beta) View a Prime Contract's Owner Invoices","204","https://support.procore.com/products/online/user-guide/project-level/prime-contracts/tutorials/view-a-prime-contracts-owner-invoices","139969","Thu, 26 Aug 2021 23:12:04 GMT",8
"Perform an Action Plan (iOS)","204","https://support.procore.com/procore-mobile-ios/user-guide/action-plans-ios/tutorials/perform-an-action-plan-ios","142380","Thu, 07 Oct 2021 14:19:21 GMT",15
"(Beta) Create Prime Contract Change Orders","204","https://support.procore.com/products/online/user-guide/project-level/prime-contracts/tutorials/create-prime-contract-change-orders","151655","Fri, 04 Feb 2022 01:18:48 GMT",30
"Edit a Bid Form (Beta)","204","https://support.procore.com/products/online/user-guide/project-level/bidding/tutorials/edit-a-bid-form","155470","Sat, 19 Mar 2022 00:21:28 GMT",30
"FAQ","204","https://support.procore.com/products/online/user-guide/project-level/documents/faq","421","Thu, 15 Jan 2015 18:26:16 GMT",1
"Search Contextually within Specifications (iOS)","204","https://support.procore.com/procore-mobile-ios/user-guide/specifications-ios/tutorials/search-contextually-within-specifications-ios","5496","Thu, 28 Jan 2016 23:18:58 GMT",3
"Edit a Meeting Item (Android)","204","https://support.procore.com/procore-mobile-android/user-guide/meetings-android/tutorials/edit-a-meeting-item-android","8738","Mon, 27 Jun 2016 17:44:25 GMT",0
"Tutorials","204","https://support.procore.com/procore-mobile-android/user-guide/tasks-android/tutorials","41514","Mon, 12 Nov 2018 16:28:15 GMT",3
"View Timesheets for All Projects (Android)","204","https://support.procore.com/procore-mobile-android/user-guide/timesheets-android/tutorials/view-timesheets-for-all-projects-android","47103","Fri, 15 Feb 2019 22:11:35 GMT",4
"Resize Column Width in the Transmittals Log","204","https://support.procore.com/products/online/user-guide/project-level/transmittals/tutorials/resize-column-width-in-the-transmittals-log","25841","Tue, 31 Oct 2017 16:27:20 GMT",0
"Permissions","203","https://support.procore.com/procore-mobile-android/user-guide/inspections-android/permissions","7812","Fri, 06 May 2016 16:39:12 GMT",10
"Duplicate File and Folder Name Removal (October 2016)","203","https://support.procore.com/products/online/user-guide/project-level/documents/tutorials/duplicate-file-and-folder-name-removal","10911","Mon, 03 Oct 2016 21:37:25 GMT",1
"How can I check who has permissions to see a type of correspondence?","203","https://support.procore.com/faq/how-can-i-check-who-has-permissions-to-see-a-type-of-correspondence","75942","Wed, 01 Apr 2020 23:51:04 GMT",6
"Prophix","203","https://support.procore.com/integrations/prophix","76337","Fri, 03 Apr 2020 21:54:46 GMT",2
"How do change order approvals work in Portfolio Financials?","203","https://support.procore.com/faq/how-do-change-order-approvals-work-in-portfolio-financials","86427","Tue, 16 Jun 2020 01:53:09 GMT",8
"Inspection Closeout","203","https://support.procore.com/integrations/procore-analytics/reports/quality-and-safety-report/inspection-closeout","122715","Wed, 17 Mar 2021 20:16:09 GMT",9
"Integrating Hangar JobSight with Procore","203","https://support.procore.com/integrations/jobsight/tutorials/integrating-hangar-jobsight-with-procore","16811","Mon, 24 Apr 2017 20:15:36 GMT",0
"Integration by Procore: Accept or Reject a PCCO for Export to Viewpoint® Spectrum®","202","https://support.procore.com/integrations/integration-by-procore/tutorials/accept-or-reject-a-pcco-for-export-to-viewpoint-spectrum","70775","Sun, 16 Feb 2020 16:17:02 GMT",8
"Vertical","202","https://support.procore.com/integrations/vertical","84946","Tue, 09 Jun 2020 14:37:21 GMT",8
"Import Schedule Tasks into your Project Level Schedule Tool (Procore Imports)","202","https://support.procore.com/products/procore-imports/user-guide/project-schedule/tutorials/import-schedule-tasks-into-your-project-level-schedule-tool-procore-imports","147700","Fri, 10 Dec 2021 00:14:59 GMT",34
"Release Notes","202","https://support.procore.com/products/online/user-guide/project-level/instructions/release-notes","19236","Mon, 05 Jun 2017 22:54:41 GMT",0
"Workflow","202","https://support.procore.com/procore-mobile-android/user-guide/forms-android/workflow","28408","Fri, 26 Jan 2018 20:44:24 GMT",4
"Edit a Meeting (Android)","201","https://support.procore.com/procore-mobile-android/user-guide/meetings-android/tutorials/edit-a-meeting-android","8747","Mon, 27 Jun 2016 18:45:55 GMT",0
"Integration by Procore: Unlink CCOs Synced with Viewpoint® Spectrum®","201","https://support.procore.com/integrations/integration-by-procore/tutorials/unlink-ccos-synced-with-viewpoint-spectrum","47306","Mon, 25 Feb 2019 18:20:50 GMT",2
"Suivre les changements des fichiers et dossiers","201","https://support.procore.com/fr-ca/suivre-les-changements-des-fichiers-et-dossiers","26804","Tue, 28 Nov 2017 23:20:39 GMT",0
"How can I add custom bid form templates for the Bid Room in Portfolio Financials?","201","https://support.procore.com/faq/how-can-i-add-custom-bid-form-templates-for-the-bid-room-in-portfolio-financials","87381","Fri, 26 Jun 2020 18:19:27 GMT",9
"2019","200","https://support.procore.com/products/online/user-guide/project-level/daily-log/release-notes/2019","68947","Thu, 30 Jan 2020 21:23:31 GMT",0
"Archive a QuickBooks Vendor in Procore","200","https://support.procore.com/integrations/quickbooks/tutorials/archive-a-quickbooks-vendor-in-procore","8165","Fri, 10 Jun 2016 18:48:14 GMT",2
"Integration by Ryvit: Accept or Reject a PCCO for Export to Viewpoint® Vista™","200","https://support.procore.com/integrations/integration-by-ryvit/tutorials/accept-or-reject-a-pcco-for-export-to-viewpoint-vista","38582","Mon, 10 Sep 2018 22:24:37 GMT",1
"Bulk Delete Observations","200","https://support.procore.com/products/online/user-guide/project-level/observations/tutorials/bulk-delete-observations","40784","Wed, 31 Oct 2018 16:45:39 GMT",9
"usertoolkit","200","https://support.procore.com/integrations/user-tool-kit","59884","Fri, 11 Oct 2019 19:39:20 GMT",2
"ProNovos","199","https://support.procore.com/integrations/pronovos","57557","Mon, 09 Sep 2019 18:14:49 GMT",1
"View the Budget for a Project in Portfolio Financials","199","https://support.procore.com/products/portfolio-financials/user-guide/cost-tracker/tutorials/view-the-budget-for-a-project-in-portfolio-financials","92088","Tue, 04 Aug 2020 00:27:45 GMT",9
"2019","199","https://support.procore.com/products/online/user-guide/project-level/inspections/release-notes/2019","69149","Sat, 01 Feb 2020 00:36:19 GMT",3
"Forms Compliance","199","https://support.procore.com/integrations/procore-analytics/reports/quality-and-safety-report/forms-compliance","122773","Thu, 18 Mar 2021 13:29:32 GMT",12
"Add a Sage Intacct® Job to Procore","199","https://support.procore.com/integrations/sage-intacct/tutorials/add-a-sage-intacct-job-to-procore","131633","Tue, 15 Jun 2021 21:43:19 GMT",17
"Budget Ready to Import","199","https://support.procore.com/products/online/procore-context-help/erp-integrations/Budget/Budget_Ready_to_Import","36507","Tue, 31 Jul 2018 21:21:49 GMT",11
"Configure the Vendor Type Import Settings for Sage 100 Contractor®","198","https://support.procore.com/integrations/sage-100/tutorials/configure-the-vendor-type-import-settings-for-sage-100","36635","Tue, 31 Jul 2018 22:13:37 GMT",4
"(Beta) View Prime Contracts","198","https://support.procore.com/products/online/user-guide/project-level/prime-contracts/tutorials/beta-view-prime-contracts","139956","Thu, 26 Aug 2021 21:09:59 GMT",13
"Afficher les plans","198","https://support.procore.com/fr-ca/afficher-les-plans","49237","Thu, 04 Apr 2019 16:25:46 GMT",0
"Matriz de permisos de usuario - Web","198","https://support.procore.com/es/tutoriales/matriz-de-permisos-de-usuario-Web","51013","Wed, 15 May 2019 18:23:06 GMT",0
"Tutorials","198","https://support.procore.com/integrations/google-sheets-for-procore/tutorials","53541","Mon, 01 Jul 2019 15:43:10 GMT",6
"Create a Cost Tracker Column Configuration in Portfolio Financials","198","https://support.procore.com/products/portfolio-financials/user-guide/account-and-company-settings/tutorials/create-a-cost-tracker-column-configuration-in-portfolio-financials","100835","Mon, 28 Sep 2020 18:25:58 GMT",7
"What can Procore's Financial Consultation Package for Specialty Contractors include?","198","https://support.procore.com/products/online/procore-consulting-services/what-can-procores-financial-consultation-package-for-specialty-contractors-include","111479","Wed, 09 Dec 2020 22:52:36 GMT",7
"Tutorials","198","https://support.procore.com/integrations/microsoft-project/tutorials","26073","Mon, 06 Nov 2017 23:52:00 GMT",4
"Update the Procore Sync Application","198","https://support.procore.com/products/procore-sync/tutorials/update-the-procore-sync-application","26859","Thu, 30 Nov 2017 19:26:42 GMT",0
"Add a Meeting Item (Android)","197","https://support.procore.com/procore-mobile-android/user-guide/meetings-android/tutorials/add-a-meeting-item-android","8707","Thu, 23 Jun 2016 21:50:59 GMT",1
"Tutorials","197","https://support.procore.com/integrations/bim-track/tutorials","59123","Fri, 27 Sep 2019 18:54:59 GMT",5
"Send a Gmail Message to Procore","197","https://support.procore.com/integrations/gmail-addon/tutorials/send-a-gmail-message-to-procore","109551","Mon, 23 Nov 2020 21:06:41 GMT",11
"Invite Users to Procore Estimating","197","https://support.procore.com/products/procore-estimating/user-guide/standalone-procore-estimating/tutorials/invite-users-to-procore-estimating","125450","Wed, 21 Apr 2021 22:55:55 GMT",5
"What does the ""Search"" box in the Photos tool search for?","196","https://support.procore.com/faq/what-does-the-search-box-search-for","1631","Thu, 26 Feb 2015 18:13:26 GMT",6
"Create a Folder (Android)","196","https://support.procore.com/procore-mobile-android/user-guide/documents-android/tutorials/create-a-folder-android","28507","Tue, 30 Jan 2018 03:09:22 GMT",4
"Créer une révision de livrable","196","https://support.procore.com/fr-ca/creer-une-revision-de-livrable","30733","Wed, 14 Mar 2018 23:40:56 GMT",0
"Break Down an Overall Project Budget in Portfolio Financials","196","https://support.procore.com/products/portfolio-financials/user-guide/cost-tracker/tutorials/break-down-an-overall-project-budget-in-portfolio-financials","91105","Fri, 24 Jul 2020 01:11:48 GMT",2
"2017","195","https://support.procore.com/product-releases/changes-by-tool/platform-release-notes/2017","27817","Tue, 02 Jan 2018 22:15:23 GMT",2
"2019","195","https://support.procore.com/procore-mobile-ios/release-notes/2019","69054","Thu, 30 Jan 2020 22:14:09 GMT",0
"Tutorials","195","https://support.procore.com/products/online/user-guide/company-level/planroom/tutorials","599","Mon, 19 Jan 2015 22:39:54 GMT",14
"Retrieve a Company from ERP Integrations Before Acceptance","195","https://support.procore.com/integrations/quickbooks/tutorials/retrieve-a-company-from-erp-integrations-before-acceptance","14327","Tue, 31 Jan 2017 23:40:39 GMT",0
"Comment puis-je améliorer la précision de la technologie ROC sur mes plans?","195","https://support.procore.com/fr-ca/comment-puis-je-ameliorer-la-precision-de-la-technologie-roc-sur-mes-plans","30671","Wed, 14 Mar 2018 20:59:19 GMT",0
"View a Bid Form (Beta)","194","https://support.procore.com/products/online/user-guide/project-level/bidding/tutorials/view-a-bid-form","160793","Fri, 13 May 2022 00:08:11 GMT",31
"Signer un document avec DocuSign","194","https://support.procore.com/fr-ca/signer-un-document-avec-docusign","31403","Tue, 27 Mar 2018 23:01:04 GMT",0
"Accept or Reject a CCO for Export to Sage 100 Contractor®","194","https://support.procore.com/integrations/sage-100/tutorials/accept-or-reject-a-cco-for-export-to-sage-100","36624","Tue, 31 Jul 2018 22:13:37 GMT",3
"View a List of Synced Sub Jobs for Sage 100 Contractor®","194","https://support.procore.com/integrations/sage-100/tutorials/view-a-list-of-synced-sub-jobs","36680","Tue, 31 Jul 2018 22:13:37 GMT",1
"Bulk Retrieve Observations","194","https://support.procore.com/products/online/user-guide/project-level/observations/tutorials/bulk-retrieve-observations","40786","Wed, 31 Oct 2018 16:50:34 GMT",5
"2016","194","https://support.procore.com/products/online/user-guide/project-level/specifications/release-notes/2016","13067","Tue, 03 Jan 2017 17:58:01 GMT",3
"Solicitar un importe de códigos de costo","193","https://support.procore.com/es/tutoriales/solicitar-un-importe-de-codigos-de-costo","49325","Fri, 05 Apr 2019 19:30:00 GMT",0
"View Inspections (Android)","193","https://support.procore.com/procore-mobile-android/user-guide/inspections-android/tutorials/view-inspections-android","53081","Tue, 25 Jun 2019 00:55:38 GMT",4
"SmartPM™ Project Analytics Platform","193","https://support.procore.com/integrations/smartpm","61750","Wed, 06 Nov 2019 17:13:40 GMT",3
"Add or Manage Documents for a Bid Room in Portfolio Financials","193","https://support.procore.com/products/portfolio-financials/user-guide/bid-room/tutorials/add-or-manage-documents-for-a-bid-room-in-portfolio-financials","87726","Tue, 30 Jun 2020 23:19:09 GMT",6
"View App Management Metrics in a Project","193","https://support.procore.com/products/online/user-guide/project-level/home/tutorials/view-app-management-metrics-project","99249","Tue, 22 Sep 2020 22:12:33 GMT",4
"Duplicate Your Company's Timesheets in Bulk","193","https://support.procore.com/products/online/user-guide/company-level/timesheets/tutorials/duplicate-your-companys-timesheets-in-bulk","101219","Thu, 01 Oct 2020 21:37:52 GMT",12
"How do contract approvals work in Portfolio Financials?","193","https://support.procore.com/faq/how-do-contract-approvals-work-in-portfolio-financials","86425","Tue, 16 Jun 2020 01:27:02 GMT",7
"Créer un ordre de changement potentiel (ODCP)","193","https://support.procore.com/fr-ca/creer-un-ordre-de-changement-potentiel-odcp","30585","Tue, 13 Mar 2018 18:16:37 GMT",1
"Tutorials","193","https://support.procore.com/integrations/trestles-labor-management-system/tutorials","36192","Fri, 20 Jul 2018 16:19:21 GMT",1
"Forward a Subcontractor Invoice by Email","192","https://support.procore.com/products/online/user-guide/project-level/invoicing/tutorials/forward-a-subcontractor-invoice-by-email","141247","Wed, 22 Sep 2021 19:26:57 GMT",17
"View RFIs (Android)","192","https://support.procore.com/procore-mobile-android/user-guide/rfis-android/tutorials/view-rfis-android","25744","Fri, 27 Oct 2017 22:58:48 GMT",3
"Why can't I log in to Portfolio Financials and Capital Planning?","192","https://support.procore.com/faq/why-cant-i-log-in-to-portfolio-financials-and-capital-planning","73838","Wed, 11 Mar 2020 21:15:56 GMT",10
"Resize Column Width in the Inspections Tool","191","https://support.procore.com/products/online/user-guide/project-level/inspections/tutorials/resize-column-width-in-the-inspections-tool","52137","Tue, 04 Jun 2019 22:47:45 GMT",2
"What are the column header updates in the import templates?","191","https://support.procore.com/faq/what-are-the-column-header-updates-in-the-import-templates","61075","Mon, 28 Oct 2019 18:36:15 GMT",1
"How do I convert Procore support articles, tutorials, and FAQs into a PDF?","191","https://support.procore.com/faq/how-do-i-convert-procore-support-articles-tutorials-and-faqs-into-a-pdf","33047","Wed, 02 May 2018 16:39:45 GMT",3
"Permissions","191","https://support.procore.com/procore-mobile-ios/user-guide/correspondence-ios/permissions","90112","Tue, 14 Jul 2020 16:33:30 GMT",15
"View the Activity Feed of a Coordination Issue (iOS)","191","https://support.procore.com/procore-mobile-ios/user-guide/coordination-issues-ios/tutorials/view-the-activity-feed-of-a-coordination-issue-ios","93647","Thu, 20 Aug 2020 17:10:05 GMT",0
"Why can't my team member see a project in Portfolio Financials and Capital Planning?","191","https://support.procore.com/faq/why-cant-my-team-member-see-a-project-in-portfolio-financials-and-capital-planning","94372","Wed, 26 Aug 2020 17:26:10 GMT",12
"What are the data points available for custom reports in Portfolio Financials and Capital Planning?","191","https://support.procore.com/faq/what-are-the-data-points-available-for-custom-reports-in-portfolio-financials-and-capital-planning","99120","Fri, 18 Sep 2020 22:47:31 GMT",6
"Sigma Estimates","191","https://support.procore.com/integrations/sigma-estimates","113178","Mon, 04 Jan 2021 21:50:26 GMT",9
"Which fields in the Coordination Issues tool can be configured as required, optional, or hidden?","191","https://support.procore.com/faq/which-fields-in-the-coordination-issues-tool-can-be-configured-as-required-optional-or-hidden","114319","Fri, 15 Jan 2021 00:30:08 GMT",2
"FAQ","190","https://support.procore.com/products/online/user-guide/project-level/prime-contracts/faq","545","Sun, 18 Jan 2015 14:58:47 GMT",3
"Enable Tenant Improvement Allowance for a Project in Portfolio Financials","190","https://support.procore.com/products/portfolio-financials/user-guide/project-page/tutorials/enable-tenant-improvement-allowance-for-a-project-in-portfolio-financials","101246","Thu, 01 Oct 2020 22:31:41 GMT",11
"Avvir","190","https://support.procore.com/integrations/avvir","101512","Mon, 05 Oct 2020 18:12:33 GMT",7
"Prime Contract Payments vs Value","190","https://support.procore.com/integrations/procore-analytics/reports/financials-report/prime-contract-payments-vs-value","122657","Wed, 17 Mar 2021 16:18:42 GMT",10
"Refresh the Acumatica Cloud ERP Cost Codes on a Project","190","https://support.procore.com/integrations/acumatica-construction/tutorials/refresh-the-acumatica-cost-codes-on-a-project","133002","Thu, 24 Jun 2021 19:21:16 GMT",31
"Support","190","https://support.procore.com/integrations/docusign/support","15227","Mon, 27 Feb 2017 22:51:40 GMT",0
"Configure Settings: Funding","189","https://support.procore.com/products/online/user-guide/project-level/funding/tutorials/configure-settings-funding","143618","Wed, 20 Oct 2021 19:42:39 GMT",31
"Payments","189","https://support.procore.com/products/online/user-guide/company-level/payments","47869","Fri, 08 Mar 2019 18:10:54 GMT","189"
"Delete Project Level Observation Types","189","https://support.procore.com/products/online/user-guide/project-level/observations/tutorials/delete-project-observation-types","39403","Fri, 28 Sep 2018 18:43:52 GMT",5
"2018","189","https://support.procore.com/products/online/user-guide/project-level/budget/release-notes/2018","43874","Wed, 26 Dec 2018 19:07:09 GMT",0
"How do I download the Mozilla Firefox browser?","189","https://support.procore.com/faq/how-do-i-download-the-mozilla-firefox-browser","7377","Fri, 22 Apr 2016 17:13:05 GMT",3
"Resend a Rejected Company to ERP Integrations for Accounting Acceptance","189","https://support.procore.com/integrations/sage-300-cre/tutorials/resend-a-rejected-company-to-erp-integrations-for-accounting-acceptance","14533","Fri, 03 Feb 2017 17:08:00 GMT",4
"TIKS VMS","188","https://support.procore.com/integrations/tiks-vms","69678","Fri, 07 Feb 2020 21:39:41 GMT",3
"Configurer les paramètres avancés : Rapport journalier","188","https://support.procore.com/fr-ca/configurer-les-parametres-avances-rapport-journalier","44684","Fri, 11 Jan 2019 17:33:07 GMT",0
"Créer un événement de changement","188","https://support.procore.com/fr-ca/creer-un-evenement-de-changement","44879","Tue, 15 Jan 2019 23:50:43 GMT",0
"2017","188","https://support.procore.com/products/online/user-guide/project-level/photos/release-notes/2017","27772","Tue, 02 Jan 2018 18:58:19 GMT",1
"Permissions","188","https://support.procore.com/procore-learning-paths/general-contractor/procore-administrator/permissions","663","Tue, 20 Jan 2015 00:44:39 GMT",1
"Integration by Procore: Delete a Commitment Synced with Viewpoint® Spectrum®","188","https://support.procore.com/integrations/integration-by-procore/tutorials/delete-a-commitment-synced-with-viewpoint-spectrum","14862","Thu, 09 Feb 2017 21:05:21 GMT",0
"Publier des plans","187","https://support.procore.com/fr-ca/publier-des-plans","30370","Wed, 07 Mar 2018 22:37:05 GMT",0
"ShapeDo","187","https://support.procore.com/integrations/shapedo","38896","Wed, 19 Sep 2018 20:33:24 GMT",1
"Search and Filter Project Level Equipment Entries","187","https://support.procore.com/products/online/user-guide/project-level/equipment/tutorials/search-and-filter-project-level-equipment-entries","44384","Tue, 08 Jan 2019 16:59:27 GMT",0
"Tutorials","187","https://support.procore.com/procore-mobile-android/user-guide/incidents-android/tutorials","45834","Wed, 30 Jan 2019 16:19:44 GMT",1
"Import a Client Contract Schedule of Values from a CSV File","187","https://support.procore.com/products/online/user-guide/project-level/client-contracts/tutorials/import-a-client-contract-schedule-of-values-from-a-csv-file","142892","Thu, 14 Oct 2021 14:33:37 GMT",42
"(Beta) When are email notifications sent for Self-Serve Custom Workflows?","187","https://support.procore.com/faq/when-are-email-notifications-sent-for-self-serve-custom-workflows","158741","Fri, 22 Apr 2022 21:18:57 GMT",21
"Remove Duplicate Companies from the Company Directory","187","https://support.procore.com/integrations/yardi-project-financials/tutorials/remove-duplicate-companies-from-the-company-directory","130262","Thu, 27 May 2021 21:41:30 GMT",0
"Set Up a Capital Plan in Portfolio Financials and Capital Planning","187","https://support.procore.com/products/portfolio-financials/user-guide/planning/tutorials/set-up-a-capital-plan-in-portfolio-financials-and-capital-planning","99964","Thu, 24 Sep 2020 23:32:18 GMT",8
"Add Comments for Projects from the Dashboard in Portfolio Financials","186","https://support.procore.com/products/portfolio-financials/user-guide/dashboard/tutorials/add-comments-for-projects-from-the-dashboard-in-portfolio-financials","93142","Fri, 14 Aug 2020 22:42:25 GMT",5
"Log in to Your Procore Construction Network Account","186","https://support.procore.com/products/procore-construction-network/tutorials/log-in-to-your-procore-construction-network-account","156499","Thu, 31 Mar 2022 20:02:48 GMT",66
"Vendors Ready to Export","186","https://support.procore.com/products/online/procore-context-help/erp-integrations/Vendors/vendors-ready-to-export","35934","Thu, 12 Jul 2018 23:06:08 GMT",1
"View an Accountant Report for Sage 100 Contractor®","186","https://support.procore.com/integrations/sage-100/tutorials/view-an-accountant-report-for-sage-100","36681","Tue, 31 Jul 2018 22:13:37 GMT",2
"Release Notes for 2019-09-09","186","https://support.procore.com/product-releases/weekly-release-notes/2019-09-09","57546","Mon, 09 Sep 2019 16:06:18 GMT",1
"Créer un ordre de changement potentiel (ODCP) au contrat principal à partir d'un événement de changement","185","https://support.procore.com/fr-ca/creer-un-ordre-de-changement-potentiel-odcp-au-contrat-principal-a-partir-dun-evenement-de-changement","48985","Mon, 01 Apr 2019 16:54:24 GMT",0
"Activer l'intégration DocuSign sur un projet","185","https://support.procore.com/fr-ca/activer-lintegration-docusign-sur-un-projet","49133","Wed, 03 Apr 2019 20:24:12 GMT",0
"View a Labor Budget to Actual Report (Android)","185","https://support.procore.com/procore-mobile-android/user-guide/timesheets-android/tutorials/view-a-labor-budget-actual-report-android","32617","Tue, 17 Apr 2018 23:44:21 GMT",1
"2018","185","https://support.procore.com/products/online/user-guide/project-level/drawings/release-notes/2018","43996","Fri, 28 Dec 2018 16:34:51 GMT",0
"(Beta) Delete Prime Contracts","185","https://support.procore.com/products/online/user-guide/project-level/prime-contracts/tutorials/delete-prime-contracts","138948","Thu, 19 Aug 2021 22:01:58 GMT",27
"View Bids in Portfolio Financials","185","https://support.procore.com/products/portfolio-financials/user-guide/bid-room/tutorials/view-bids-in-portfolio-financials","86700","Thu, 18 Jun 2020 21:40:40 GMT",9
"Best Practices for Bid Room Collaborators in Portfolio Financials","185","https://support.procore.com/products/portfolio-financials/user-guide/bid-room/tutorials/best-practices-for-bid-room-collaborators-in-portfolio-financials","86755","Sat, 20 Jun 2020 00:14:08 GMT",6
"Search for and Apply Filters to the Prime Contracts Tool","185","https://support.procore.com/products/online/user-guide/project-level/prime-contracts/tutorials/search-for-and-apply-filters-to-the-prime-contracts-tool","97483","Mon, 14 Sep 2020 18:28:36 GMT",5
"2016","185","https://support.procore.com/products/online/user-guide/project-level/observations/release-notes/2016","13083","Tue, 03 Jan 2017 20:31:30 GMT",1
"Permissions","185","https://support.procore.com/integrations/integration-by-ryvit/permissions","23506","Fri, 25 Aug 2017 15:31:45 GMT",1
"Delete a My Time Entry (Android)","184","https://support.procore.com/procore-mobile-android/user-guide/my-time-android/tutorials/delete-a-my-time-android","25867","Wed, 01 Nov 2017 17:17:02 GMT",3
"Permissions","184","https://support.procore.com/procore-mobile-android/user-guide/locations-android/permissions","28411","Fri, 26 Jan 2018 20:50:04 GMT",4
"Edit Trade Setup Details for a Bid Room in Portfolio Financials","184","https://support.procore.com/products/portfolio-financials/user-guide/bid-room/tutorials/edit-trade-setup-details-for-a-bid-room-in-portfolio-financials","87708","Tue, 30 Jun 2020 23:06:34 GMT",0
